93400
34300
42200
62100
73100
89000
108500
120300
137700
155100
174000
187000
205000
222700
237100
190400
201100
213000
347800
415800
359000
375400
388400
412800
321700
313200
326600
339000
275700
259700
222800
231800
239100
242100
252900
257000
275900
276400
286800
295900
306100
314500
315900
329900
340600
425900
351100
361300
365000
376000
448900
433100
660700
470800
467900
475000
687700
719500
544700
568100
578600
620200
862900
619000
629100
628000
638700
649800
658000
673700
693800
615400
607200
649800
621000
629100
648800
656100
661900
663600
671600
691200
703900
689100
674700
685000
702700
710800
722400
725700
763600
744600
758500
814800
986000
791300
803700
801100
804100
812700
816700
834400
841900
851900
854300
862100
894300
889600
846200
871100
1136400
919000
901400
905100
900600
933900
927400
944600
966000
955800
987300
982100
970100
993000
1012900
1017200
1023300
1037200
1030400
1058900
1070200
1067900
1097400
1083700
1103100
1093400
1124500
1234900
1255200
1151900
1137200
1152100
1187500
1175000
1191900
1199400
1232600
1217600
1228400
1361100
1295700
1294800
1320300
1325100
1341300
1341300
1336000
1340300
1354800
1396700
1705000
1345600
1354400
1452100
1382200
1362400
1436500
1465500
1403900
1411600
1434800
1447400
1451700
1491500
1472900
1486400
1468200
1490800
1504600
1576200
1508900
1519300
1535300
1525400
1588000
1587000
1597200
1601800
1605500
1607400
1603000
1605900
1638500
1619000
1650900
1792000
1877600
1767200
1825300
1770300
1991200
2135500
1945200
2142900
1866700
1787600
1889500
1762200
1928200
1780200
1876200
2425700
1999400
1992800
1836000
1841800
1829100
1863300
1882900
1915300
1904600
1906000
1908500
1917000
1904100
1975300
1932500
1936500
1945100
1958400
1954900
1982000
1994900
2017100
2015500
2023700
2053800
2018700
2040000
2071600
2133900
2066700
2066200
2087600
2083000
2098100
2112600
2230600
2124000
2129200
2183000
2145000
2169800
2295700
2681900
2301600
2241500
2280000
2270300
2372500
2264800
2268100
2253200
2304100
2298800
2306100
2434700
2338400
2341300
2365700
2343700
2391300
2368900
2379100
2397300
2417900
2389800
2440100
2417200
2429700
2435900
2483200
2432000
2459400
2462400
2491100
2552200
2516800
2532200
2559900
2574000
2558300
2547600
2617300
2601600
2892000
2616700
2601600
2673900
2629900
2892300
2620700
2677900
2649300
2670600
2687900
2721300
2734300
2735900
2744600
2744000
2690800
2780400
3037800
2798200
2801400
2811400
2824800
2837300
2835400
2845100
3991800
2881200
2816000
2930600
2900500
2915500
2937400
2968500
3630900
2941600
2994900
2999500
3035800
3147300
3135100
3108800
3071900
3078500
3029100
3056100
3088100
3099900
3148600
3104400
3122800
3087000
3150600
3272900
3266200
3296900
3387800
3462900
3192300
3189900
3238500
3480000
3244100
3254800
3260000
3286000
3454900
3423500
3420600
3434600
3462900
3439200
3474300
3464100
3625900
3518000
3490000
3498800
3548800
4068900
3562300
3698200
3587800
4254800
3554400
3607900
3740500
3727400
3594900
3649900
3904900
3665900
3652500
3677500
3697800
3691500
3545800
3588600
3739600
3978800
3660700
3626200
3669000
4520400
3707600
3699500
3819000
3699200
3674300
3739400
3785400
3695500
